STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
880;19561201;19561231;5;  6.19;   1.80;    4.08;   -0.85;    2.31;  13.3;-999; -13.1;  39.9;5;    49.9;    9.0;eor
880;19570101;19570131;5;  6.23;   0.39;    2.90;   -2.31;    2.22;  11.5;-999; -11.5;  37.5;5;    33.0;    7.0;eor
880;19570201;19570228;5;  6.00;   3.89;    7.20;    1.07;    2.30;  14.6;-999;  -4.2;  55.9;5;    45.5;    7.3;eor
880;19570301;19570331;5;  4.40;   5.78;   11.07;    1.32;    2.64;  17.8;-999;  -5.9; 150.3;5;    54.8;   12.8;eor
880;19570401;19570430;5;  4.29;   8.36;   14.53;    2.51;    1.86;  25.3;-999;  -4.4; 221.5;5;    15.6;    3.2;eor
880;19570501;19570531;5;  4.43;  11.19;   16.97;    4.43;    2.13;  27.6;-999;  -2.5; 236.3;5;    47.4;   26.6;eor
880;19570601;19570630;5;  4.66;  18.84;   24.69;   11.98;    2.18;  32.7;-999;   6.0; 292.0;5;    35.6;    7.8;eor
880;19570701;19570731;5;  5.55;  19.44;   24.16;   14.46;    2.10;  35.9;-999;  10.7; 201.8;5;   186.2;   40.9;eor
880;19570801;19570831;5;  5.34;  15.99;   21.41;   11.45;    1.96;  28.4;-999;   6.6; 180.2;5;    93.2;   26.8;eor
880;19570901;19570930;5;  5.41;  12.33;   17.09;    8.13;    2.19;  29.2;-999;  -0.5; 121.5;5;    74.3;   12.6;eor
880;19571001;19571031;5;  5.41;  10.12;   14.96;    6.27;    1.86;  21.3;-999;  -0.7; 119.5;5;    12.6;    4.3;eor
880;19571101;19571130;5;  6.69;   5.22;    7.94;    2.60;    2.48;  16.2;-999;  -8.3;  40.5;5;    26.2;    9.8;eor
880;19571201;19571231;5;  6.13;   0.00;    2.31;   -2.59;    2.18;  10.3;-999; -17.9;  45.1;5;    75.8;   18.9;eor
880;19580101;19580131;5;  5.66;  -0.26;    2.80;   -3.26;    2.40;   7.0;-999; -12.6;  73.8;5;    32.3;    8.3;eor
880;19580201;19580228;5;  6.76;   2.17;    5.58;   -0.95;    3.22;  15.4;-999; -10.9;  76.9;5;    52.6;    7.0;eor
880;19580301;19580331;5;  6.09;  -0.03;    3.13;   -2.96;    2.54;   9.9;-999; -12.0;  87.2;5;    24.0;    7.2;eor
880;19580401;19580430;5;  5.67;   5.30;    9.86;    1.34;    2.27;  17.8;-999;  -5.6; 113.9;5;    50.6;   18.4;eor
880;19580501;19580531;5;  5.72;  15.10;   20.16;   10.11;    2.37;  30.9;-999;   1.8; 182.3;5;    65.7;   13.6;eor
880;19580601;19580630;5;  5.42;  15.88;   20.73;   10.54;    2.10;  26.7;-999;   4.6; 199.2;5;    82.0;   24.1;eor
880;19580701;19580731;5;  5.40;  18.83;   24.22;   13.72;    2.36;  33.3;-999;   7.0; 250.9;5;   120.8;   61.0;eor
880;19580801;19580831;5;  4.58;  17.69;   23.30;   12.42;    2.27;  30.3;-999;   7.6; 229.4;5;    53.6;   15.2;eor
880;19580901;19580930;5;  4.08;  14.79;   20.17;    9.92;    2.13;  31.6;-999;   0.8; 192.3;5;    29.1;    7.1;eor
880;19581001;19581031;5;  5.78;  10.38;   14.38;    7.19;    1.96;  23.9;-999;   1.3; 104.5;5;    77.4;   29.1;eor
880;19581101;19581130;5;  7.07;   4.53;    6.78;    2.38;    1.99;  11.2;-999;  -2.8;  28.5;5;    18.1;    7.7;eor
880;19581201;19581231;5;  6.06;   2.63;    5.38;    0.05;    2.00;  13.1;-999;  -7.6;  50.5;5;    42.9;   12.3;eor
880;19590101;19590131;5;  6.08;   0.42;    3.25;   -2.76;    2.59;  13.6;-999; -13.6;  63.0;5;    32.7;    6.7;eor
880;19590201;19590228;5;  5.24;  -0.32;    3.71;   -4.19;    2.21;  16.7;-999; -12.7;  87.3;5;     4.7;    2.1;eor
880;19590301;19590331;5;  4.93;   6.49;   12.13;    1.84;    2.18;  20.6;-999;  -3.9; 176.5;5;     9.6;    4.1;eor
880;19590401;19590430;5;  4.62;  10.25;   16.41;    4.58;    2.39;  23.8;-999;  -2.1; 207.8;5;    58.3;   20.8;eor
880;19590501;19590531;5;  4.41;  14.07;   20.06;    8.07;    2.08;  25.3;-999;   3.0; 268.6;5;    37.0;   10.8;eor
880;19590601;19590630;5;  4.30;  17.93;   23.97;   11.41;    2.12;  30.9;-999;   7.3; 265.1;5;    17.7;    6.2;eor
880;19590701;19590731;5;  5.07;  20.80;   26.11;   15.38;    1.77;  38.2;-999;  10.4; 206.0;5;   145.6;   60.6;eor
880;19590801;19590831;5;  4.57;  18.74;   24.68;   13.72;    1.85;  30.8;-999;   5.2; 216.6;5;    84.9;   46.8;eor
880;19590901;19590930;5;  2.33;  12.66;   20.76;    5.93;    1.93;  27.1;-999;  -2.7; 266.3;5;     1.4;    0.7;eor
880;19591001;19591031;5;  3.55;   8.30;   15.56;    2.56;    2.28;  23.6;-999;  -3.0; 180.3;5;    30.5;   11.8;eor
880;19591101;19591130;5;  5.75;   3.35;    6.79;    0.62;    1.77;  14.5;-999;  -5.8;  63.9;5;    12.4;    3.4;eor
880;19591201;19591231;5;  6.83;   1.45;    3.58;   -0.61;    2.43;  10.8;-999;  -7.6;  19.1;5;    39.0;    8.5;eor
880;19600101;19600131;5;  6.06;  -0.22;    2.45;   -2.68;    2.32;   9.6;-999; -19.2;  59.4;5;    43.4;    8.0;eor
880;19600201;19600229;5;  5.28;  -0.77;    3.30;   -4.78;    2.34;  11.8;-999; -17.9;  99.7;5;     9.7;    3.2;eor
880;19600301;19600331;5;  5.05;   4.15;    8.41;    0.74;    2.66;  19.4;-999;  -6.3; 144.9;5;    33.5;    9.5;eor
880;19600401;19600430;5;  4.64;   7.22;   12.65;    2.18;    2.38;  22.9;-999;  -3.9; 184.2;5;    33.0;    9.4;eor
880;19600501;19600531;5;  5.08;  13.87;   19.83;    7.50;    2.19;  27.3;-999;  -1.2; 218.6;5;    23.2;    5.6;eor
880;19600601;19600630;5;  4.48;  17.61;   23.36;   11.74;    2.33;  29.7;-999;   6.9; 242.6;5;    39.2;   10.7;eor
880;19600701;19600731;5;  5.73;  17.18;   22.53;   12.13;    2.01;  32.1;-999;   7.0; 186.3;5;    48.6;    9.1;eor
880;19600801;19600831;5;  5.62;  17.79;   23.77;   13.33;    2.15;  34.9;-999;   9.6; 152.3;5;    27.5;    5.0;eor
880;19600901;19600930;5;  4.48;  13.09;   19.23;    8.15;    2.00;  27.4;-999;   0.9; 157.7;5;    24.6;    9.1;eor
880;19601001;19601031;5;  6.35;   9.55;   13.08;    6.59;    2.22;  20.6;-999;  -0.8;  72.8;5;   119.2;   21.5;eor
880;19601101;19601130;5;  5.59;   6.28;    9.68;    3.52;    2.14;  16.7;-999;  -2.3;  53.4;5;    43.5;    8.2;eor
880;19601201;19601231;5;  6.97;   2.45;    4.45;    0.64;    2.21;  12.7;-999;  -7.4;  26.0;5;    63.0;    9.6;eor
880;19610101;19610131;5;  5.32;  -1.55;    1.57;   -4.91;    2.32;   7.7;-999; -19.2;  81.1;5;    45.4;   11.9;eor
880;19610201;19610228;5;  5.56;   4.59;    8.53;    1.23;    2.31;  15.8;-999;  -4.3;  86.3;5;    25.3;    9.5;eor
880;19610301;19610331;5;  5.76;   6.75;   11.21;    2.80;    2.97;  19.0;-999;  -5.7; 119.8;5;    40.2;    8.8;eor
880;19610401;19610430;5;  4.47;  11.47;   17.40;    6.05;    2.23;  26.5;-999;  -0.6; 207.7;5;    38.3;    9.8;eor
880;19610501;19610531;5;  6.31;  11.29;   15.88;    7.56;    1.91;  24.8;-999;   2.8; 120.1;5;   136.1;   32.8;eor
880;19610601;19610630;5;  4.61;  18.08;   23.88;   11.98;    2.07;  30.9;-999;   6.3; 277.9;5;    43.1;   10.9;eor
880;19610701;19610731;5;  5.95;  16.60;   21.55;   12.44;    2.43;  34.6;-999;   8.6; 144.6;5;    58.6;    9.3;eor
880;19610801;19610831;5;  5.40;  16.88;   22.15;   12.48;    1.93;  31.4;-999;   9.1; 161.4;5;    54.2;   17.3;eor
880;19610901;19610930;5;  3.39;  16.41;   23.30;   11.41;    1.97;  32.1;-999;   2.6; 198.1;5;    21.6;    5.5;eor
880;19611001;19611031;5;  4.52;  11.48;   16.91;    7.41;    2.36;  24.3;-999;   1.8; 144.8;5;    30.3;   12.3;eor
880;19611101;19611130;5;  6.27;   4.34;    7.08;    1.74;    2.16;  15.3;-999;  -7.5;  44.7;5;    51.9;   22.6;eor
880;19611201;19611231;5;  5.37;  -1.92;    1.95;   -5.55;    2.54;  16.5;-999; -19.9;  60.9;5;    44.5;   13.1;eor
880;19620101;19620131;5;  6.55;   2.02;    4.41;   -0.59;    3.28;  10.6;-999; -10.9;  49.7;5;    31.7;   11.3;eor
880;19620201;19620228;5;  6.37;   0.47;    3.37;   -2.31;    3.05;   9.4;-999; -12.9;  53.0;5;    41.8;   11.8;eor
880;19620301;19620331;5;  5.21;   0.87;    5.03;   -2.81;    2.09;  15.7;-999; -10.0; 141.4;5;    32.8;    6.0;eor
880;19620401;19620430;5;  5.09;  10.42;   16.10;    5.36;    2.61;  29.3;-999;  -0.4; 168.7;5;    33.2;   11.5;eor
880;19620501;19620531;5;  6.09;  11.12;   15.78;    6.83;    2.29;  23.1;-999;  -1.6; 149.4;5;    82.3;   28.2;eor
880;19620601;19620630;5;  4.68;  15.63;   21.11;    9.27;    2.47;  32.0;-999;   2.4; 254.7;5;    18.4;    6.6;eor
880;19620701;19620731;5;  5.29;  16.21;   21.51;   10.99;    1.93;  32.3;-999;   5.6; 201.3;5;    55.6;   12.9;eor
880;19620801;19620831;5;  5.81;  16.82;   22.07;   12.15;    2.12;  31.0;-999;   7.7; 167.1;5;   109.6;   56.7;eor
880;19620901;19620930;5;  4.74;  12.83;   18.52;    8.31;    2.01;  28.8;-999;   1.6; 170.8;5;    42.7;    9.1;eor
880;19621001;19621031;5;  5.16;   9.11;   14.25;    5.18;    1.51;  26.4;-999;  -1.4; 109.5;5;     6.9;    3.6;eor
880;19621101;19621130;5;  7.01;   4.05;    6.80;    1.64;    1.74;  17.5;-999;  -6.4;  50.8;5;    11.8;    2.8;eor
880;19621201;19621231;5;  6.30;  -3.49;   -0.66;   -6.41;    1.94;   8.1;-999; -19.3;  39.9;5;    37.9;    7.0;eor
880;19630101;19630131;5;  5.94;  -8.87;   -5.64;  -12.33;    1.94;   4.5;-999; -25.5;  52.4;5;    14.2;    4.0;eor
880;19630201;19630228;5;  6.14;  -6.37;   -2.32;  -10.94;    1.51;   3.1;-999; -21.4;  69.3;5;    13.4;    3.6;eor
880;19630301;19630331;5;  6.01;   2.47;    7.64;   -1.89;    2.27;  13.6;-999; -17.5; 139.8;5;    14.8;    5.5;eor
880;19630401;19630430;5;  5.37;   9.02;   14.70;    4.17;    1.85;  21.5;-999;  -4.2; 167.0;5;    32.4;   12.1;eor
880;19630501;19630531;5;  4.96;  13.92;   19.08;    8.27;    1.95;  26.3;-999;   1.4; 214.6;5;    23.5;    6.9;eor
880;19630601;19630630;5;  5.23;  18.06;   24.09;   11.70;    2.28;  33.7;-999;   2.2; 237.2;5;    53.2;   11.9;eor
880;19630701;19630731;5;  3.92;  20.24;   27.08;   13.15;    1.79;  35.6;-999;   8.3; 293.6;5;    27.9;   16.4;eor
880;19630801;19630831;5;  5.08;  17.93;   23.84;   13.10;    2.00;  35.3;-999;   6.8; 194.9;5;    74.2;   31.7;eor
880;19630901;19630930;5;  4.63;  14.68;   20.53;   10.28;    1.90;  27.3;-999;   4.4; 170.5;5;    43.6;   13.7;eor
880;19631001;19631031;5;  5.29;   9.27;   14.15;    5.50;    2.24;  23.3;-999;  -1.9; 110.3;5;    12.0;    2.9;eor
880;19631101;19631130;5;  6.46;   8.41;   11.41;    5.71;    2.69;  16.3;-999;  -0.8;  45.8;5;    43.2;   11.8;eor
880;19631201;19631231;5;  5.39;  -3.28;   -0.79;   -5.92;    1.92;   6.3;-999; -14.5;  60.1;5;    14.7;    4.1;eor
880;19640101;19640131;5;  5.00;  -2.43;    0.34;   -5.49;    2.12;   4.3;-999; -15.3;  66.4;5;    12.2;    3.2;eor
880;19640201;19640229;5;  5.30;  -0.46;    3.17;   -4.11;    2.68;   8.8;-999; -16.2; 109.8;5;    26.5;    7.1;eor
880;19640301;19640331;5;  5.76;  -0.11;    3.10;   -3.14;    2.33;  11.4;-999; -12.1; 109.7;5;    26.7;    8.2;eor
880;19640401;19640430;5;  5.16;   9.52;   14.08;    4.70;    2.23;  24.3;-999;  -2.0; 161.7;5;    45.9;    9.0;eor
880;19640501;19640531;5;  4.94;  14.54;   20.22;    8.46;    2.01;  29.9;-999;   3.4; 249.2;5;    57.3;   19.0;eor
880;19640601;19640630;5;  4.19;  19.78;   25.95;   12.87;    2.04;  34.2;-999;   6.6; 286.6;5;    34.0;    9.0;eor
880;19640701;19640731;5;  4.19;  20.14;   25.79;   13.26;    1.62;  35.0;-999;   6.0; 256.8;5;    18.4;    6.5;eor
880;19640801;19640831;5;  4.92;  16.50;   22.30;   11.77;    1.75;  33.6;-999;   5.2; 172.8;5;   157.2;   79.2;eor
880;19640901;19640930;5;  4.14;  14.37;   20.80;    9.32;    1.98;  30.6;-999;   0.4; 200.5;5;    21.5;    6.0;eor
880;19641001;19641031;5;  5.20;   7.59;   11.90;    4.17;    2.13;  22.3;-999;  -1.1; 102.1;5;    84.2;   17.5;eor
880;19641101;19641130;5;  6.63;   5.08;    7.41;    2.71;    2.40;  14.6;-999;  -3.3;  35.4;5;    41.2;    7.0;eor
880;19641201;19641231;5;  6.47;   0.81;    2.93;   -1.63;    2.21;  13.6;-999;  -8.8;  36.7;5;    27.1;    5.8;eor
880;19650101;19650131;5;  6.86;   1.64;    3.82;   -0.21;    2.46;  10.0;-999;  -6.4;  36.0;5;    54.1;   10.7;eor
880;19650201;19650228;5;  6.84;  -1.63;    0.71;   -4.44;    2.54;   5.2;-999; -13.8;  51.5;5;    27.8;    4.2;eor
880;19650301;19650331;5;  4.81;   1.99;    7.13;   -2.32;    1.85;  15.3;-999; -20.1; 139.9;5;    47.3;   17.7;eor
880;19650401;19650430;5;  5.88;   7.77;   12.53;    3.35;    1.88;  19.9;-999;  -1.3; 133.3;5;    66.3;   18.9;eor
880;19650501;19650531;5;  5.71;  12.10;   16.88;    7.17;    2.20;  23.8;-999;   1.0; 195.8;5;    79.2;   40.9;eor
880;19650601;19650630;5;  5.29;  17.01;   22.35;   11.49;    1.99;  30.3;-999;   6.4; 226.5;5;   111.2;   45.9;eor
880;19650701;19650731;5;  5.66;  16.45;   21.35;   12.39;    2.22;  33.4;-999;   6.8; 182.5;5;    92.3;   15.4;eor
880;19650801;19650831;5;  4.68;  16.28;   22.75;   10.31;    1.49;  30.3;-999;   6.2; 243.0;5;    17.9;    4.4;eor
880;19650901;19650930;5;  4.32;  14.28;   20.40;    9.33;    1.82;  27.1;-999;   4.3; 173.5;5;    99.6;   28.2;eor
880;19651001;19651031;5;  3.81;   7.99;   14.65;    3.42;    1.54;  23.4;-999;  -3.2; 164.6;5;    15.2;    6.2;eor
880;19651101;19651130;5;  6.04;   0.69;    3.54;   -2.30;    2.65;  13.6;-999; -14.4;  48.9;5;    46.7;   11.6;eor
880;19651201;19651231;5;  6.63;   3.00;    5.34;    0.73;    2.95;  13.0;-999;  -8.0;  33.1;5;    66.0;   14.3;eor
880;19660101;19660131;5;  6.73;  -3.46;   -1.20;   -6.15;    1.82;  10.0;-999; -16.1;  28.1;5;    28.8;    6.3;eor
880;19660201;19660228;5;  6.93;   1.93;    5.03;   -1.03;    2.19;  17.4;-999; -13.2;  36.6;5;    55.1;   10.1;eor
880;19660301;19660331;5;  6.30;   3.96;    7.69;    0.93;    2.46;  12.7;-999;  -5.5;  98.0;5;    46.2;    6.6;eor
880;19660401;19660430;5;  5.47;   9.87;   15.07;    5.06;    1.68;  23.3;-999;  -0.9; 174.1;5;    57.7;   23.9;eor
880;19660501;19660531;5;  4.69;  14.31;   20.11;    8.25;    1.94;  29.4;-999;   3.5; 246.1;5;    37.8;   21.5;eor
880;19660601;19660630;5;  5.10;  18.74;   24.38;   12.79;    1.90;  33.1;-999;   4.6; 221.4;5;    92.3;   29.7;eor
880;19660701;19660731;5;  6.03;  17.76;   22.89;   12.93;    1.93;  29.2;-999;   7.3; 205.6;5;    66.9;   13.4;eor
880;19660801;19660831;5;  5.16;  17.13;   22.54;   12.30;    1.90;  35.5;-999;   7.6; 210.6;5;    90.4;   26.5;eor
880;19660901;19660930;5;  4.94;  13.29;   18.65;    8.76;    1.93;  28.4;-999;   2.0; 154.8;5;    23.2;    9.9;eor
880;19661001;19661031;5;  5.45;  11.77;   16.14;    8.55;    1.85;  28.4;-999;  -5.7;  97.9;5;    63.4;   15.2;eor
880;19661101;19661130;5;  6.35;   2.93;    6.25;   -0.07;    1.99;  16.6;-999;  -5.3;  49.5;5;    32.6;    8.8;eor
880;19661201;19661231;5;  7.01;   2.36;    4.21;    0.25;    2.62;   8.7;-999;  -2.4;  29.9;5;    72.7;   12.2;eor
880;19670101;19670131;5;-999;   0.19;    2.93;   -2.39;    2.23;   9.5;-999; -15.5;  37.5;5;    39.4;    6.8;eor
880;19670201;19670228;5;-999;   2.94;    6.62;   -0.09;    2.84;  14.3;-999;  -9.5;  78.8;5;    52.1;   14.8;eor
880;19670301;19670331;5;  5.47;   6.37;   10.93;    2.97;    2.95;  19.5;-999;  -0.6; 138.8;5;    30.9;    8.6;eor
880;19670401;19670430;5;  5.39;   7.14;   12.68;    2.43;    2.19;  19.4;-999;  -2.4; 146.6;5;    20.2;    5.8;eor
880;19670501;19670531;5;  4.77;  14.05;   20.00;    8.50;    2.17;  29.1;-999;   0.8; 235.8;5;    70.0;   18.6;eor
880;19670601;19670630;5;  4.79;  16.27;   22.13;   10.46;    1.87;  32.4;-999;   3.6; 241.3;5;    94.5;   19.5;eor
880;19670701;19670731;5;  3.76;  20.10;   26.57;   13.59;    1.59;  32.5;-999;   6.0; 277.0;5;    50.8;   16.5;eor
880;19670801;19670831;5;  4.57;  17.33;   23.49;   12.30;    1.71;  33.0;-999;   8.4; 217.0;5;    83.8;   21.6;eor
880;19670901;19670930;5;  5.96;  15.19;   20.01;   11.73;    1.83;  26.6;-999;   6.7; 120.3;5;   128.7;   45.8;eor
880;19671001;19671031;5;-999;  12.34;   17.20;    8.79;    2.59;  24.0;  18.0;   1.8; 123.5;5;    43.5;   15.1;eor
880;19671101;19671130;5;  5.52;   4.74;    8.02;    1.45;    2.21;  14.0;  23.0;  -6.3;  83.9;5;    26.7;   13.6;eor
880;19671201;19671231;5;  6.92;   1.08;    3.13;   -1.21;    2.76;  11.4;  32.0;  -9.2;  23.0;5;    61.5;   16.0;eor
880;19680101;19680131;5;  6.70;  -0.96;    1.32;   -3.17;-999;   8.8;  39.0; -14.3;  31.1;5;    50.8;   18.5;eor
880;19680201;19680229;5;  6.52;   0.66;    3.90;   -1.74;-999;  10.1;  18.0; -13.1;  64.4;5;    24.5;    5.5;eor
880;19680301;19680331;5;-999;   5.11;   10.10;    1.37;    2.66;  25.4;  32.0;  -8.5; 146.8;5;    23.8;    4.2;eor
880;19680401;19680430;5;  4.30;   9.87;   16.60;    3.97;-999;  31.1;  19.0;  -6.4; 223.2;5;    25.3;   10.0;eor
880;19680501;19680531;5;  5.52;  11.96;   17.70;    6.91;    1.83;  25.5;  20.0;  -0.6; 190.2;5;    37.3;    8.0;eor
880;19680601;19680630;5;  4.65;  17.97;   23.98;   12.08;    1.74;  33.0;  30.0;   6.6; 240.5;5;    76.0;   18.7;eor
880;19680701;19680731;5;-999;  17.65;   24.43;   11.38;    1.65;  33.6;  31.0;   6.0; 242.5;5;    37.3;   11.7;eor
880;19680801;19680831;5;  4.88;  18.05;   24.61;   12.50;-999;  29.0;  22.0;   7.6; 201.5;5;    98.7;   28.5;eor
880;19680901;19680930;5;-999;  14.32;   19.95;   10.31;-999;  26.5;  19.0;   4.2; 145.1;5;    51.2;   10.4;eor
880;19681001;19681031;5;  6.24;  10.38;   14.61;    7.11;-999;  21.6;  19.0;  -1.8;  91.6;5;    32.4;    9.6;eor
880;19681101;19681130;5;-999;   4.19;    6.97;    2.25;-999;  19.8;  17.0;  -4.7;  41.9;5;    71.2;   14.5;eor
880;19681201;19681231;5;-999;  -2.31;    0.26;   -4.47;    1.57;   6.4;  17.0; -13.7;  46.8;5;    25.9;    8.7;eor
880;19690101;19690131;5;  6.52;  -1.11;    1.97;   -3.58;    1.81;   8.4;  29.0; -12.8;  32.1;5;    37.1;   11.8;eor
880;19690201;19690228;5;-999;  -2.28;    0.97;   -5.06;    2.10;  11.0;  22.0; -16.4;  62.2;5;    26.6;   16.0;eor
880;19690301;19690331;5;-999;  -0.48;    3.27;   -3.24;    2.33;   9.9;  20.0; -10.8; 123.6;5;    33.7;   12.7;eor
880;19690401;19690430;5;-999;   7.34;   13.13;    2.65;    1.91;  24.6;  23.0;  -4.5; 179.1;5;    61.1;   17.2;eor
880;19690501;19690531;5;  5.18;  14.32;   20.37;    9.07;-999;  30.7;  21.0;   0.8; 208.0;5;    43.7;   16.5;eor
880;19690601;19690630;5;  5.06;  16.49;   22.38;   10.79;    1.65;  28.5;  16.0;   5.5; 225.3;5;    72.1;   14.2;eor
880;19690701;19690731;5;-999;  19.82;   26.22;   13.61;    1.72;  34.0;  23.0;   6.9; 277.9;5;    36.9;   29.9;eor
880;19690801;19690831;5;  4.50;  17.11;   23.13;   11.73;    1.80;  31.9;  19.0;   7.3; 210.1;5;   101.6;   34.3;eor
880;19690901;19690930;5;-999;  14.19;   20.70;    8.88;    1.52;  28.3;  20.0;   0.2; 210.4;5;     7.0;    4.1;eor
880;19691001;19691031;5;-999;   9.96;   15.92;    6.00;    1.86;  23.0;  20.0;   1.2; 142.4;5;    23.9;    5.0;eor
880;19691101;19691130;5;  6.13;   6.27;    9.56;    3.34;    3.08;  16.8;  36.0;  -7.0;  70.6;5;    35.0;    7.3;eor
880;19691201;19691231;5;  6.72;  -6.09;   -3.31;   -8.70;-999;   1.9;  17.0; -25.8;  28.0;5;     8.2;    2.5;eor
880;19700101;19700131;5;  6.59;  -4.54;   -1.58;   -7.81;-999;   7.2;  17.0; -16.3;  40.8;5;    28.3;    7.9;eor
880;19700201;19700228;5;-999;  -1.87;    1.13;   -4.69;-999;   4.8;  23.0; -21.6;  43.2;5;    59.0;    8.6;eor
880;19700301;19700331;5;-999;   0.91;    5.12;   -2.73;    2.67;  13.4;  22.0; -11.9; 105.0;5;    44.8;    9.3;eor
880;19700401;19700430;5;  6.70;   6.65;   11.14;    3.13;    2.91;  18.5;  23.0;  -2.6;  98.1;5;    54.0;   18.9;eor
880;19700501;19700531;5;  5.00;  12.22;   18.03;    6.68;    2.37;  26.0;  22.0;   1.4; 202.2;5;    42.2;    8.4;eor
880;19700601;19700630;5;-999;  18.56;   24.96;   11.99;    2.25;  32.0;  21.0;   4.4; 297.4;5;    35.2;   14.0;eor
880;19700701;19700731;5;  4.89;  17.97;   24.04;   12.54;    2.64;  31.3;  24.0;   8.1; 235.4;5;    44.3;    8.9;eor
880;19700801;19700831;5;  4.36;  18.00;   24.72;   12.25;    1.61;  29.5;  15.0;   6.2; 225.7;5;    46.7;   22.0;eor
880;19700901;19700930;5;-999;  13.07;   19.46;    8.42;    2.40;  30.2;  22.0;  -0.4; 190.6;5;    52.3;   15.9;eor
880;19701001;19701031;5;  6.46;   8.99;   12.81;    6.12;    2.46;  23.7;  24.0;  -3.0;  58.1;5;    54.1;    7.0;eor
880;19701101;19701130;5;-999;   5.82;    8.90;    3.10;    2.71;  15.7;  30.0;  -7.1;  52.4;5;    62.3;   16.0;eor
880;19701201;19701231;5;  6.96;   1.35;    3.36;   -0.66;    2.18;   9.9;  27.0; -11.5;  27.8;5;    34.3;    7.1;eor
880;19710101;19710131;5;-999;  -2.19;    1.93;   -5.33;-999;  12.2;  18.0; -20.9;  98.8;5;    20.5;    7.5;eor
880;19710201;19710228;5;  6.34;   1.89;    5.17;   -0.78;    2.45;   9.6;  20.0; -11.2;  57.8;5;    21.9;    4.7;eor
880;19710301;19710331;5;  6.12;   1.33;    6.15;   -2.67;    2.12;  19.1;  28.0; -20.1; 115.7;5;    23.5;    4.4;eor
880;19710401;19710430;5;-999;   8.56;   14.59;    3.23;    1.97;  22.0;  21.0;  -3.8; 188.5;5;    38.5;   13.1;eor
880;19710501;19710531;5;-999;  15.46;   21.75;    9.14;    2.07;  33.3;  18.0;  -1.5; 241.8;5;    42.6;   15.2;eor
880;19710601;19710630;5;  5.84;  15.14;   20.18;   10.96;    2.21;  28.3;  23.0;   7.4; 141.2;5;   115.2;   23.1;eor
880;19710701;19710731;5;-999;  19.46;   25.96;   12.57;    1.90;  33.6;  17.0;   7.9; 316.3;5;     3.3;    2.8;eor
880;19710801;19710831;5;-999;  19.82;   26.83;   13.98;    2.05;  34.4;  30.0;   6.7; 239.4;5;    45.4;   21.9;eor
880;19710901;19710930;5;-999;  12.15;   17.46;    7.81;    1.85;  24.3;  15.0;   1.2; 157.0;5;    46.8;   12.8;eor
880;19711001;19711031;5;-999;   8.89;   14.79;    4.68;-999;  22.2;  25.0;  -4.2; 167.9;5;    24.8;   14.6;eor
880;19711101;19711130;5;  6.25;   4.24;    7.27;    1.82;    2.66;  16.1;  24.0;  -7.4;  50.6;5;    31.5;    5.2;eor
880;19711201;19711231;5;  6.76;   4.43;    6.57;    2.26;-999;  12.8;  22.0;  -3.9;  17.0;5;    58.4;   15.4;eor
880;19720101;19720131;5;-999;  -3.72;   -1.42;   -5.66;-999;   5.2;  17.0; -16.5;  55.1;5;    22.0;    9.8;eor
880;19720201;19720229;5;-999;   1.84;    5.54;   -0.70;-999;  12.6;  23.0; -10.8;  59.1;5;     1.2;    1.1;eor
880;19720301;19720331;5;-999;   5.38;   11.17;    1.11;    2.70;  19.5;  25.0;  -7.7; 148.6;5;    40.0;   16.6;eor
880;19720401;19720430;5;  5.92;   8.32;   12.84;    4.09;    2.34;  21.5;  21.0;  -4.6; 111.4;5;    21.9;    4.8;eor
880;19720501;19720531;5;  5.83;  12.83;   17.68;    8.49;    2.10;  25.1;  24.0;   2.3; 163.0;5;   101.6;   33.4;eor
880;19720601;19720630;5;  4.63;  16.52;   22.27;   10.94;    1.88;  31.0;  22.0;   5.0; 222.0;5;    41.9;   17.1;eor
880;19720701;19720731;5;  4.58;  20.37;   26.36;   14.52;    1.75;  34.4;  17.0;   7.8; 222.0;5;    27.0;   13.4;eor
880;19720801;19720831;5;  4.76;  17.20;   23.03;   12.21;    1.83;  34.5;  37.0;   3.7; 203.6;5;    32.1;   13.8;eor
880;19720901;19720930;5;  4.88;  11.26;   17.26;    7.01;    1.22;  27.0;  18.0;   0.7; 149.2;5;    52.2;    9.3;eor
880;19721001;19721031;5;-999;   6.79;   12.25;    2.88;-999;  17.9;  24.0;  -4.0; 131.3;5;    22.8;    9.7;eor
880;19721101;19721130;5;  6.37;   5.29;    7.95;    2.99;    2.76;  14.9;  43.0;  -2.4;  47.5;5;    25.1;    6.6;eor
880;19721201;19721231;5;-999;   1.12;    4.92;   -2.29;-999;  10.7;  23.0; -10.7;  98.5;5;     3.0;    1.2;eor
880;19730101;19730131;5;  6.09;  -0.18;    2.30;   -2.28;    1.29;   6.6;  17.0; -11.0;  27.5;5;    22.9;    8.8;eor
880;19730201;19730228;5;  6.82;   2.12;    4.58;    0.04;    2.45;   8.8;  23.0;  -7.0;  37.0;5;    27.7;    6.4;eor
